track_id,name,artist_id,artist_name,genre,duration_ms,popularity,release_year,tempo,energy,danceability,acousticness,valence,instrumentalness,loudness,speechiness
T000852,Dark Love,A00101,Solar Wave,Soul,223684,91,2017,92.1,0.8013,0.9107,0.3315,0.2156,0.7333,-2.4,0.0361
T000853,Loud Rain,A00010,Cosmic Beat,Electronic,251465,50,2003,170.8,0.0423,0.2831,0.0242,0.6316,0.6881,-38.65,0.7499
T000854,Loud Mind,A00416,Big Echo,Classical,225054,16,2020,174.6,0.8766,0.862,0.0765,0.5045,0.7035,-10.69,0.0202
T000855,Deep Rain,A00380,Golden Pulse,Latin,159805,12,2019,163.0,0.7926,0.1943,0.6057,0.3122,0.3237,-19.51,0.0234
T000856,Old Dream,A00140,Electric Flow,Folk,189276,83,2003,140.7,0.3766,0.4295,0.2223,0.4063,0.2786,-28.62,0.7029
T000857,Bright Mind,A00259,Young Tone,Reggae,250294,93,2000,115.1,0.3727,0.5466,0.1083,0.2241,0.9752,-24.11,0.2321
T000858,Old Sun,A00189,DJ Groove,Electronic,288511,39,2003,106.5,0.8097,0.9758,0.0954,0.1693,0.8648,-20.41,0.25
T000859,New Sun,A00072,Crystal Vibe,Soul,257207,92,2015,177.6,0.7606,0.0589,0.4934,0.4119,0.7405,-6.63,0.0365
T000860,First Sun,A00352,Midnight Melody,Indie,348439,0,2013,97.5,0.2092,0.5624,0.4887,0.4998,0.9595,-30.57,0.4614
T000861,Last Rain,A00247,Lil Flow,Metal,312169,10,2023,189.0,0.4257,0.0775,0.1273,0.0136,0.5199,-35.14,0.1974
T000862,Red Night,A00445,Neon Wave,Blues,249809,21,2013,147.7,0.5246,0.1399,0.8742,0.4181,0.0093,-35.3,0.9957
T000863,High Life,A00368,Silver Pulse,Reggae,191069,66,2021,105.1,0.8895,0.5638,0.1659,0.2902,0.685,-7.89,0.952
T000864,Last Sun,A00190,Crystal Pulse,Metal,243760,59,2008,89.5,0.3302,0.7468,0.9962,0.9278,0.1642,-11.4,0.4739
T000865,New Road,A00162,Lil Echo,Jazz,243337,8,2004,199.1,0.0056,0.7015,0.1993,0.0938,0.4586,-36.21,0.625
T000866,Dark Day,A00304,Solar Echo,Indie,286813,71,2011,183.7,0.345,0.0141,0.1926,0.2842,0.9115,-22.95,0.7293
T000867,First Time,A00188,The Harmony,Soul,186781,71,2012,135.7,0.6594,0.0775,0.1524,0.7307,0.28,-29.48,0.1023
T000868,Last Sun,A00408,Cosmic Beat,Jazz,320816,49,2020,106.2,0.772,0.5922,0.2772,0.8073,0.8713,-13.26,0.4734
T000869,Blue Time,A00086,Young Tone,Jazz,176739,11,2007,190.1,0.6149,0.1433,0.4755,0.0002,0.0778,-1.21,0.137
T000870,Old Mind,A00413,MC Harmony,Electronic,243650,41,2021,102.4,0.76,0.2408,0.3932,0.7739,0.7062,-25.8,0.8386
T000871,Last Day,A00162,Lil Echo,Jazz,340775,27,2019,193.8,0.9455,0.8336,0.7113,0.8399,0.5605,-20.4,0.789
T000872,Red Rain,A00350,Silver Flow,Blues,290942,44,2013,84.9,0.8661,0.8554,0.7707,0.346,0.4241,-15.32,0.8763
T000873,Bright Mind,A00471,Neon Harmony,Electronic,166925,95,2011,199.4,0.1958,0.361,0.1949,0.5862,0.3285,-3.56,0.9158
T000874,High Night,A00257,Golden Melody,Country,191572,4,2019,150.6,0.6417,0.3983,0.9957,0.7043,0.2742,-37.71,0.5722
T000875,Deep Star,A00015,Lil Echo,Electronic,279264,80,2015,123.6,0.1738,0.7499,0.6475,0.5456,0.1039,-25.22,0.6129
T000876,Dark Star,A00365,DJ Flow,Electronic,166375,16,2023,71.6,0.8341,0.1194,0.4434,0.7106,0.3142,-5.68,0.2775
T000877,Bright Moon,A00436,Lil Flow,Classical,313319,2,2019,106.6,0.672,0.8997,0.8977,0.1692,0.9863,-11.11,0.3663
T000878,Wild Mind,A00007,Big Flow,Indie,339602,85,2013,153.7,0.065,0.825,0.5015,0.729,0.084,-22.26,0.2755
T000879,Quiet Rain,A00101,Solar Wave,Soul,165342,81,2013,164.6,0.8379,0.0032,0.2738,0.3507,0.3415,-17.27,0.6963
T000880,High Fire,A00289,Dark Beat,Folk,150477,11,2002,85.6,0.0864,0.3175,0.6266,0.0201,0.1693,-39.58,0.6379
T000881,Red Life,A00235,Dark Tone,Country,184679,39,2023,177.2,0.6423,0.9015,0.1911,0.7558,0.1327,-37.87,0.7059
T000882,Lost Road,A00091,Golden Pulse,Reggae,202717,52,2018,91.6,0.1882,0.8836,0.1771,0.2949,0.6976,-29.42,0.4899
T000883,Found Soul,A00296,Cosmic Melody,Reggae,288250,66,2024,123.0,0.631,0.8317,0.0367,0.8347,0.3857,-18.48,0.2107
T000884,New Soul,A00359,DJ Rhythm,Soul,332574,87,2020,171.5,0.2074,0.6997,0.5038,0.8299,0.7943,-36.37,0.7734
T000885,Bright Fire,A00132,Electric Vibe,Country,128243,14,2008,132.4,0.6311,0.4752,0.4672,0.323,0.5638,-13.67,0.9013
T000886,Quiet Day,A00165,Crystal Flow,Pop,214079,1,2020,82.2,0.4755,0.3367,0.903,0.1871,0.358,-33.49,0.5468
T000887,Blue Fire,A00385,Neon Harmony,Classical,239654,75,2019,140.6,0.435,0.3993,0.8341,0.2526,0.3732,-26.48,0.6786
T000888,Blue Life,A00153,Lil Beat,Rock,320061,64,2007,75.1,0.4259,0.2694,0.5775,0.5931,0.164,-33.34,0.3006
T000889,Quiet Rain,A00305,Cosmic Wave,Folk,268894,96,2006,79.5,0.6634,0.7886,0.0538,0.0904,0.7929,-34.34,0.3461
T000890,Dark Fire,A00202,Silver Melody,Hip-Hop,292650,18,2000,88.1,0.1721,0.3075,0.1846,0.8578,0.4365,-11.03,0.1541
T000891,Deep Time,A00284,Dark Melody,Rock,121296,61,2011,82.3,0.0999,0.5498,0.394,0.2125,0.4723,-24.95,0.4635
T000892,Loud Life,A00124,Cosmic Bass,Pop,221600,16,2003,104.6,0.9353,0.3999,0.3271,0.2832,0.6747,-5.09,0.5969
T000893,Red Soul,A00273,Solar Echo,Reggae,295604,94,2015,195.8,0.0269,0.8856,0.1782,0.2352,0.3623,-19.94,0.0016
T000894,Loud Mind,A00306,Dark Sound,Indie,289234,29,2002,79.3,0.188,0.2112,0.4354,0.3396,0.654,-22.97,0.285
T000895,Wild Love,A00198,The Harmony,Folk,129129,33,2015,194.2,0.4217,0.1635,0.6823,0.8342,0.4649,-36.69,0.6861
T000896,Wild Love,A00051,Cosmic Vibe,Reggae,330645,1,2012,82.5,0.1287,0.507,0.6863,0.0116,0.6538,-13.19,0.4225
T000897,Lost Mind,A00027,Big Harmony,R&B,314527,81,2008,76.2,0.8071,0.9082,0.5021,0.781,0.712,-6.23,0.9718
T000898,Loud Road,A00057,Young Tone,Rock,259385,97,2013,113.7,0.6747,0.1504,0.3371,0.9342,0.5902,-32.1,0.8128
T000899,Deep Fire,A00372,Big Beat,Reggae,132725,59,2013,99.4,0.1216,0.4896,0.3671,0.8892,0.6864,-29.91,0.3375
T000900,Loud Love,A00151,Lil Pulse,Metal,262278,34,2000,85.0,0.3569,0.0175,0.3246,0.636,0.5958,-25.71,0.0366
T000901,New Dream,A00378,Electric Vibe,R&B,142032,68,2005,73.2,0.7268,0.6329,0.4311,0.2747,0.9719,-12.44,0.2441
T000902,High Love,A00422,Midnight Rhythm,Hip-Hop,335085,67,2023,139.7,0.0406,0.3266,0.0383,0.6094,0.7238,-7.5,0.1011
T000903,Quiet Day,A00262,Dark Pulse,Rock,286917,95,2010,102.3,0.4007,0.1839,0.7468,0.7216,0.7427,-36.83,0.9123
T000904,Red Time,A00494,Cosmic Harmony,Classical,269656,33,2006,199.3,0.6156,0.5392,0.7937,0.6943,0.0488,-17.07,0.2152
T000905,New Heart,A00478,Golden Vibe,Classical,300581,99,2023,86.0,0.5016,0.0457,0.3987,0.1813,0.2849,-39.8,0.2071
T000906,New Moon,A00400,Dark Rhythm,Hip-Hop,192028,34,2004,124.7,0.7903,0.6349,0.0971,0.2248,0.709,-31.16,0.6114
T000907,Quiet Sun,A00372,Big Beat,Reggae,274118,53,2014,148.9,0.3288,0.389,0.9299,0.0126,0.3406,-26.15,0.4444
T000908,Deep Star,A00236,Crystal Melody,Folk,175217,68,2015,157.7,0.673,0.2557,0.0323,0.8523,0.9677,-14.74,0.5613
T000909,Red Dream,A00176,MC Tone,Country,258829,47,2023,102.6,0.7509,0.4515,0.4674,0.1559,0.5849,-15.03,0.5649
T000910,Loud Night,A00212,The Tone,Classical,194419,71,2024,164.2,0.9897,0.3753,0.5376,0.3784,0.9488,-35.06,0.3957
T000911,Red Sun,A00108,Electric Harmony,Country,166824,20,2009,167.4,0.9844,0.9789,0.5501,0.352,0.2178,-3.98,0.2789
T000912,Found Moon,A00394,Electric Storm,Soul,294125,87,2003,194.4,0.7618,0.3178,0.5356,0.3922,0.8591,-20.21,0.4639
T000913,High Fire,A00422,Midnight Rhythm,Hip-Hop,348941,22,2005,116.0,0.0033,0.8299,0.7629,0.6562,0.6834,-36.07,0.5802
T000914,New Mind,A00214,Cosmic Groove,Pop,286832,3,2006,146.6,0.1386,0.6199,0.9989,0.5996,0.7321,-2.18,0.325
T000915,Dark Sun,A00127,Electric Rhythm,Electronic,243709,87,2020,72.7,0.3703,0.743,0.8835,0.6541,0.5521,-5.46,0.8503
T000916,Old Soul,A00082,Solar Sound,Hip-Hop,349284,30,2023,84.5,0.9371,0.9214,0.3227,0.293,0.8944,-31.72,0.4612
T000917,Wild Sun,A00125,MC Harmony,Soul,183408,22,2014,196.2,0.5002,0.1112,0.604,0.3313,0.9202,-33.63,0.4622
T000918,Red Night,A00492,Young Rhythm,Classical,128473,87,2023,154.8,0.8671,0.9955,0.8622,0.0704,0.4171,-29.6,0.716
T000919,Quiet Time,A00061,Cosmic Vibe,Classical,289630,68,2019,160.1,0.4385,0.8278,0.0598,0.8117,0.8283,-10.99,0.0399
T000920,Quiet Life,A00204,Midnight Rhythm,Electronic,284958,83,2016,121.6,0.7874,0.1036,0.8471,0.7579,0.5798,-8.34,0.722
T000921,New Moon,A00187,Young Wave,R&B,157211,31,2010,171.4,0.2101,0.0971,0.642,0.0741,0.8992,-20.34,0.2447
T000922,Found Heart,A00133,Golden Melody,Blues,236568,42,2022,170.2,0.6996,0.5682,0.5944,0.7613,0.148,-28.46,0.221
T000923,First Soul,A00189,DJ Groove,Electronic,196341,39,2022,192.3,0.1583,0.6339,0.4753,0.4399,0.2949,-10.25,0.6951
T000924,First Heart,A00075,Silver Echo,Classical,187451,81,2012,91.9,0.8509,0.5832,0.1484,0.0121,0.3642,-19.66,0.8702
T000925,New Fire,A00264,Electric Wave,Classical,355930,21,2019,196.1,0.6439,0.5871,0.5011,0.5233,0.378,-2.96,0.6484
T000926,Last Fire,A00445,Neon Wave,Blues,246877,48,2005,62.0,0.9469,0.3424,0.3093,0.2243,0.2783,-8.88,0.7893
T000927,Bright Soul,A00332,Crystal Beat,Country,240408,72,2015,187.8,0.9063,0.84,0.8457,0.7831,0.5241,-30.87,0.2025
T000928,Blue Mind,A00340,The Flow,Country,145910,42,2020,131.0,0.2715,0.9617,0.8466,0.5377,0.0794,-8.08,0.4466
T000929,Bright Dream,A00267,Electric Tone,Classical,328999,94,2008,85.6,0.9363,0.8575,0.2283,0.7174,0.1774,-0.82,0.2658
T000930,Red Star,A00142,DJ Flow,Hip-Hop,312239,8,2006,186.9,0.1325,0.3028,0.2077,0.2439,0.7617,-20.91,0.0983
T000931,Loud Night,A00451,Electric Groove,Country,327097,81,2010,70.2,0.4783,0.4419,0.476,0.0999,0.5894,-16.07,0.3
T000932,First Mind,A00004,Solar Flow,Hip-Hop,308738,56,2003,168.8,0.1948,0.8058,0.6144,0.4563,0.0005,-9.82,0.6014
T000933,Wild Road,A00252,Young Wave,Pop,252983,61,2010,132.0,0.9514,0.2996,0.8673,0.249,0.2753,-17.55,0.3088
T000934,Red Time,A00225,Crystal Melody,Reggae,247816,0,2005,104.7,0.9744,0.4705,0.1631,0.0656,0.432,-27.81,0.9253
T000935,Found Moon,A00226,Golden Tone,Electronic,261188,23,2021,87.1,0.1087,0.2318,0.3072,0.3054,0.7664,-21.12,0.6847
T000936,First Dream,A00474,Dark Storm,Electronic,296131,19,2018,105.3,0.1919,0.3962,0.1718,0.1579,0.6626,-26.97,0.5165
T000937,Wild Sun,A00242,Crystal Groove,Jazz,324408,92,2013,97.7,0.9328,0.472,0.8562,0.3036,0.145,-26.65,0.3539
T000938,Found Fire,A00381,MC Melody,Classical,231489,72,2009,115.1,0.4171,0.7622,0.4041,0.9687,0.3536,-7.79,0.975
T000939,Lost Night,A00392,Lil Melody,Rock,173008,26,2022,152.7,0.2559,0.8326,0.0237,0.4275,0.3824,-17.68,0.739
T000940,Bright Sun,A00408,Cosmic Beat,Jazz,235370,35,2016,75.0,0.2431,0.3255,0.4797,0.7213,0.4699,-1.15,0.046
T000941,New Star,A00337,Midnight Tone,Indie,247674,31,2022,99.2,0.6067,0.375,0.1014,0.6396,0.276,-25.22,0.9236
T000942,Old Road,A00056,DJ Bass,Hip-Hop,139395,41,2023,196.8,0.7324,0.8243,0.874,0.5898,0.5741,-17.53,0.4383
T000943,First Rain,A00167,Lil Tone,Hip-Hop,293196,33,2024,137.9,0.8173,0.6896,0.1405,0.7699,0.8707,-12.03,0.7391
T000944,Deep Soul,A00490,Midnight Sound,Indie,236874,95,2024,183.8,0.1841,0.4683,0.4608,0.333,0.6777,-11.84,0.2554
T000945,High Night,A00382,Silver Melody,Rock,151245,82,2004,117.5,0.3963,0.4864,0.048,0.5284,0.913,-19.51,0.0162
T000946,Blue Rain,A00223,Dark Wave,Classical,327129,68,2010,128.9,0.5748,0.6344,0.7344,0.5653,0.9742,-8.78,0.5318
T000947,Last Love,A00408,Cosmic Beat,Jazz,270451,59,2002,145.4,0.9929,0.7519,0.7671,0.4309,0.2769,-21.95,0.8805
T000948,Dark Moon,A00378,Electric Vibe,R&B,139143,23,2010,150.7,0.3398,0.5277,0.6926,0.8202,0.4324,-39.14,0.5747
T000949,First Love,A00003,MC Tone,Reggae,124947,1,2012,91.5,0.4271,0.2589,0.2229,0.6745,0.3266,-21.69,0.6654
T000950,Deep Sun,A00394,Electric Storm,Soul,354158,91,2011,181.4,0.1526,0.773,0.2061,0.1816,0.0262,-15.92,0.8447
T000951,Dark Rain,A00399,MC Bass,Hip-Hop,138157,41,2011,181.9,0.9285,0.6582,0.2017,0.1633,0.991,-30.68,0.9199
T000952,Found Night,A00395,DJ Sound,R&B,350067,56,2004,77.2,0.948,0.0254,0.8675,0.8542,0.2086,-38.03,0.4385
T000953,Bright Time,A00101,Solar Wave,Soul,274721,15,2012,73.0,0.1751,0.9133,0.7245,0.1217,0.7566,-35.19,0.4891
T000954,Found Star,A00309,Midnight Rhythm,Rock,228823,24,2010,89.4,0.0908,0.5069,0.478,0.5087,0.9449,-39.35,0.38
T000955,New Love,A00215,MC Vibe,Rock,212977,46,2003,192.4,0.8365,0.4341,0.8478,0.3007,0.9997,-36.62,0.6436
T000956,High Fire,A00199,Dark Harmony,Metal,192015,93,2000,150.6,0.3233,0.1407,0.249,0.5646,0.1279,-33.77,0.6951
T000957,Blue Night,A00390,Cosmic Echo,R&B,330339,26,2019,181.3,0.661,0.3717,0.4149,0.1575,0.1724,-2.55,0.9653
T000958,Loud Time,A00379,Lil Pulse,Hip-Hop,167609,46,2021,183.1,0.1094,0.1624,0.4976,0.3061,0.6253,-3.64,0.2652
T000959,Blue Time,A00164,Lil Sound,Blues,206922,3,2000,184.4,0.0342,0.872,0.9136,0.0465,0.377,-16.06,0.5252
T000960,Red Night,A00080,Midnight Harmony,R&B,355192,28,2011,72.9,0.9882,0.1124,0.4757,0.9834,0.8561,-18.53,0.1344
T000961,Loud Moon,A00308,Crystal Beat,Rock,201639,60,2000,125.7,0.9029,0.1282,0.6564,0.3656,0.6136,-11.35,0.4778
T000962,Deep Love,A00383,Big Pulse,Reggae,171455,16,2018,90.7,0.1298,0.9423,0.2256,0.0822,0.0948,-23.85,0.8869
T000963,Bright Dream,A00053,Neon Beat,Latin,168398,93,2008,152.3,0.3286,0.974,0.6684,0.5199,0.5772,-4.66,0.7599
T000964,Found Mind,A00067,Dark Echo,Jazz,293330,18,2011,141.1,0.9346,0.0342,0.906,0.385,0.048,-32.08,0.1822
T000965,Wild Night,A00073,Crystal Flow,Indie,162437,50,2007,105.2,0.5721,0.4838,0.3439,0.6287,0.817,-16.91,0.4521
T000966,Old Sun,A00109,Big Storm,Hip-Hop,263099,56,2008,76.5,0.2793,0.7685,0.9239,0.3373,0.8925,-29.79,0.807
T000967,Loud Rain,A00249,MC Bass,Blues,293866,12,2014,153.5,0.3424,0.5191,0.0631,0.3654,0.6423,-1.41,0.1262
T000968,Old Love,A00116,Midnight Storm,Electronic,151530,70,2003,159.8,0.1263,0.3476,0.4526,0.5533,0.9395,-1.35,0.9717
T000969,New Love,A00093,Crystal Groove,Jazz,171086,18,2016,177.6,0.2219,0.0167,0.7334,0.3539,0.6009,-33.93,0.8599
T000970,Blue Time,A00268,Cosmic Sound,Latin,215068,69,2017,92.3,0.9472,0.5309,0.3745,0.1001,0.1656,-14.63,0.6182
T000971,High Time,A00431,Silver Vibe,Indie,159859,69,2022,191.9,0.6097,0.8583,0.2784,0.9591,0.9489,-28.14,0.901
T000972,New Life,A00497,Golden Pulse,Indie,242684,41,2015,79.1,0.9381,0.0004,0.2513,0.5558,0.3116,-3.08,0.6131
T000973,Red Night,A00491,Crystal Rhythm,Soul,227577,17,2024,80.1,0.8224,0.7646,0.807,0.9509,0.2425,-8.55,0.6461
T000974,First Dream,A00200,Midnight Melody,Blues,338714,44,2007,69.9,0.9634,0.2762,0.8926,0.1235,0.7397,-2.23,0.1518
T000975,Dark Moon,A00227,The Beat,Hip-Hop,319382,41,2008,61.5,0.1173,0.3112,0.1026,0.6285,0.4711,-13.58,0.2988
T000976,Last Star,A00063,Golden Storm,Metal,239109,19,2019,69.9,0.979,0.9105,0.3414,0.2721,0.988,-24.74,0.8911
T000977,Wild Fire,A00057,Young Tone,Rock,273348,21,2013,182.7,0.6914,0.7945,0.7585,0.2246,0.1031,-0.1,0.6033
T000978,Deep Soul,A00306,Dark Sound,Indie,347897,85,2007,129.2,0.7016,0.4325,0.0567,0.1052,0.7699,-6.31,0.7324
T000979,Lost Moon,A00463,Dark Wave,Electronic,206200,53,2016,153.4,0.2512,0.3567,0.0129,0.7131,0.4855,-16.57,0.2214
T000980,Wild Heart,A00222,Lil Wave,Reggae,324713,90,2003,128.3,0.6066,0.5656,0.6066,0.8704,0.6676,-38.32,0.1078
T000981,Loud Moon,A00429,Lil Bass,Rock,270896,12,2003,76.4,0.764,0.3607,0.6726,0.9038,0.4218,-24.25,0.7443
T000982,Wild Time,A00177,Midnight Vibe,Pop,343407,58,2014,140.3,0.5228,0.9402,0.8132,0.6281,0.7776,-13.24,0.0256
T000983,Dark Night,A00290,Silver Sound,Reggae,206235,12,2020,100.9,0.4121,0.0284,0.4566,0.8909,0.3586,-12.68,0.3524
T000984,Bright Heart,A00494,Cosmic Harmony,Classical,325444,6,2014,105.4,0.6991,0.6348,0.7686,0.1606,0.5585,-5.46,0.6483
T000985,New Time,A00379,Lil Pulse,Hip-Hop,324726,22,2011,178.3,0.8566,0.3338,0.6164,0.7399,0.8362,-30.9,0.8287
T000986,High Star,A00051,Cosmic Vibe,Reggae,287628,51,2002,103.8,0.4972,0.1862,0.3827,0.2647,0.7074,-25.98,0.8059
T000987,Found Time,A00458,MC Groove,R&B,164182,41,2005,62.2,0.1898,0.3105,0.5061,0.6423,0.2962,-17.6,0.1779
T000988,Quiet Day,A00316,Electric Wave,Reggae,144474,11,2006,159.6,0.9147,0.6632,0.8522,0.1458,0.3402,-25.85,0.133
T000989,Red Love,A00197,Young Melody,Folk,333535,37,2023,145.9,0.9707,0.3238,0.2248,0.8261,0.2459,-33.8,0.9927
T000990,Old Dream,A00013,Silver Harmony,Rock,177403,31,2022,182.5,0.4404,0.8115,0.1454,0.2968,0.9646,-5.7,0.4833
T000991,New Rain,A00224,Solar Harmony,Classical,268920,24,2017,117.7,0.8479,0.5809,0.6273,0.8886,0.9791,-10.13,0.7067
T000992,Loud Time,A00186,Cosmic Echo,Country,233066,47,2008,111.0,0.9255,0.2347,0.5404,0.077,0.6932,-27.13,0.8274
T000993,Bright Time,A00359,DJ Rhythm,Soul,271770,16,2017,73.5,0.9175,0.9855,0.7084,0.5354,0.1048,-6.95,0.2278
T000994,Quiet Star,A00178,DJ Groove,Blues,265246,28,2020,125.1,0.5743,0.0532,0.6188,0.4971,0.4362,-1.87,0.1713
T000995,Old Rain,A00286,Dark Beat,Latin,135085,44,2020,126.7,0.7063,0.0638,0.3544,0.9547,0.2761,-29.92,0.8965
T000996,Quiet Sun,A00014,Golden Beat,Latin,232939,90,2015,167.0,0.1334,0.3962,0.6618,0.3098,0.6972,-27.81,0.2326
T000997,High Rain,A00408,Cosmic Beat,Jazz,157809,98,2013,135.5,0.6813,0.3145,0.0068,0.6096,0.7121,-25.67,0.1197
T000998,First Day,A00036,Young Flow,Reggae,228451,93,2016,82.6,0.1946,0.9798,0.7737,0.9896,0.8357,-38.82,0.9288
T000999,Red Soul,A00373,Big Vibe,Metal,144683,51,2002,140.4,0.949,0.3875,0.4076,0.6964,0.1385,-26.27,0.0959
T001000,Dark Star,A00181,Cosmic Melody,Country,350441,32,2013,130.0,0.1846,0.4014,0.2266,0.9856,0.633,-26.41,0.7518
T001001,Lost Night,A00268,Cosmic Sound,Latin,135964,71,2019,68.3,0.3731,0.1685,0.9636,0.5291,0.0047,-24.61,0.0277
T001002,First Sun,A00463,Dark Wave,Electronic,345275,8,2011,193.8,0.1885,0.6209,0.1818,0.2184,0.3452,-5.12,0.9126
T001003,Found Sun,A00307,Crystal Wave,Hip-Hop,353684,56,2005,158.9,0.8797,0.1775,0.1488,0.819,0.0303,-38.45,0.5376
T001004,Loud Day,A00490,Midnight Sound,Indie,196396,13,2009,108.9,0.1804,0.5185,0.9002,0.4977,0.6035,-0.11,0.92
T001005,Old Life,A00480,Midnight Rhythm,Jazz,263649,49,2021,169.8,0.944,0.6687,0.0655,0.2462,0.1414,-1.58,0.4908
T001006,New Night,A00406,Neon Sound,Blues,135367,61,2011,173.5,0.9097,0.7076,0.8391,0.0988,0.5198,-13.46,0.3206
T001007,First Sun,A00269,Silver Rhythm,Indie,259441,66,2022,115.2,0.5464,0.2009,0.3203,0.4479,0.198,-2.23,0.4263
T001008,New Day,A00222,Lil Wave,Reggae,126247,62,2015,74.6,0.5613,0.6097,0.3059,0.9923,0.7707,-9.17,0.6989
T001009,Deep Night,A00270,Midnight Melody,Folk,143379,39,2006,184.9,0.7479,0.5713,0.1734,0.3137,0.048,-38.88,0.9668
T001010,Bright Soul,A00197,Young Melody,Folk,133745,87,2017,182.3,0.7385,0.524,0.1783,0.3708,0.6992,-3.57,0.0987
T001011,Dark Life,A00486,Silver Bass,Country,306754,40,2007,70.2,0.2036,0.2067,0.6404,0.0156,0.9221,-31.76,0.6894
T001012,Lost Night,A00473,Cosmic Wave,Classical,292908,42,2007,197.8,0.9871,0.8266,0.3718,0.8378,0.0448,-34.33,0.2462
T001013,Lost Life,A00342,Cosmic Tone,Latin,298361,73,2013,159.4,0.9021,0.3097,0.9403,0.6533,0.9137,-23.63,0.0102
T001014,New Mind,A00421,Golden Vibe,Reggae,340891,24,2008,174.3,0.4882,0.6001,0.6265,0.3955,0.696,-22.03,0.663
T001015,Red Moon,A00114,MC Wave,Country,150219,20,2003,186.3,0.4885,0.1834,0.3274,0.9435,0.2565,-12.76,0.9306
T001016,Lost Rain,A00203,Dark Bass,Pop,194633,72,2009,96.6,0.761,0.3949,0.8856,0.2021,0.0865,-6.14,0.2008
T001017,Blue Fire,A00265,Big Bass,Hip-Hop,148663,14,2015,92.0,0.8331,0.1845,0.7625,0.8064,0.2418,-15.39,0.4381
T001018,Old Sun,A00073,Crystal Flow,Indie,130761,84,2024,190.7,0.7668,0.189,0.2104,0.3179,0.5688,-2.06,0.3413
T001019,Lost Life,A00486,Silver Bass,Country,211781,59,2005,88.1,0.6441,0.3913,0.1531,0.2918,0.0636,-32.64,0.1943
T001020,Quiet Fire,A00336,Golden Harmony,R&B,348415,56,2000,69.7,0.2458,0.5286,0.5569,0.1434,0.9642,-37.73,0.6848
T001021,Last Rain,A00209,Crystal Pulse,Country,282158,92,2000,83.8,0.9328,0.3704,0.1435,0.1038,0.2337,-24.75,0.5627
T001022,New Time,A00416,Big Echo,Classical,151363,28,2018,166.7,0.0352,0.5456,0.0198,0.824,0.4764,-17.14,0.3861
T001023,First Mind,A00351,Electric Rhythm,Country,358614,95,2014,93.3,0.4906,0.25,0.9801,0.6367,0.4791,-4.06,0.4542
T001024,Found Dream,A00450,Midnight Rhythm,Hip-Hop,195199,81,2004,162.3,0.963,0.3885,0.2572,0.1603,0.74,-22.73,0.2999
T001025,Old Mind,A00021,Cosmic Storm,Folk,350635,69,2022,179.2,0.9875,0.125,0.6265,0.2081,0.4058,-4.66,0.4606
T001026,Old Mind,A00231,Lil Flow,R&B,215305,43,2014,105.6,0.3989,0.7233,0.2059,0.217,0.191,-32.22,0.8736
T001027,Loud Sun,A00337,Midnight Tone,Indie,356022,59,2011,136.7,0.764,0.4082,0.644,0.2135,0.1413,-35.65,0.6522
T001028,High Love,A00153,Lil Beat,Rock,348094,79,2024,117.7,0.1994,0.3377,0.8899,0.6597,0.9371,-22.73,0.9432
T001029,Quiet Dream,A00012,Silver Bass,Pop,268738,85,2012,84.1,0.9836,0.6806,0.7692,0.6412,0.5751,-7.97,0.1507
T001030,Old Dream,A00162,Lil Echo,Jazz,154224,97,2023,190.4,0.3162,0.933,0.6123,0.7353,0.8759,-12.95,0.787
T001031,Blue Night,A00043,DJ Harmony,Latin,206902,11,2001,103.9,0.9018,0.203,0.1506,0.213,0.8407,-25.48,0.9092
T001032,High Love,A00298,Solar Pulse,Jazz,244541,43,2014,158.5,0.2897,0.1015,0.5619,0.9008,0.152,-23.39,0.5323
T001033,New Road,A00316,Electric Wave,Reggae,264787,80,2017,125.7,0.9833,0.69,0.9037,0.9761,0.6639,-34.13,0.4449
T001034,Blue Road,A00386,Neon Vibe,Hip-Hop,243945,48,2012,126.8,0.7671,0.5862,0.9878,0.3624,0.4409,-17.12,0.4473
T001035,Old Moon,A00010,Cosmic Beat,Electronic,210132,43,2018,198.3,0.8865,0.0689,0.1349,0.3001,0.3936,-34.02,0.9929
T001036,Wild Dream,A00404,MC Pulse,Hip-Hop,204069,37,2020,159.6,0.9488,0.0831,0.6028,0.7993,0.016,-4.36,0.4177
T001037,Found Love,A00086,Young Tone,Jazz,170337,65,2008,99.2,0.5204,0.9159,0.4896,0.9058,0.052,-30.45,0.3066
T001038,New Soul,A00229,The Tone,Soul,191522,95,2001,199.3,0.6567,0.6594,0.3329,0.0314,0.872,-2.94,0.0107
T001039,Blue Heart,A00293,Electric Wave,Latin,172335,60,2012,113.2,0.036,0.6719,0.6969,0.3356,0.8031,-5.85,0.7841
T001040,Quiet Soul,A00208,Big Pulse,Pop,210764,92,2004,96.6,0.1929,0.2816,0.0833,0.4499,0.6718,-7.78,0.9133
T001041,Last Life,A00441,MC Pulse,Metal,126031,16,2003,172.9,0.107,0.0744,0.3734,0.154,0.8015,-8.84,0.8637
T001042,Quiet Night,A00004,Solar Flow,Hip-Hop,331546,43,2023,181.8,0.6175,0.1562,0.6261,0.8713,0.4608,-5.06,0.7861
T001043,First Day,A00054,Big Echo,Classical,304588,17,2001,87.9,0.7461,0.0812,0.0917,0.9514,0.0038,-8.34,0.2331
